mintemp,maxtemp,rainfall,evaporation,sunshine,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm,humidity9am,humidity3pm,pressure9am,pressure3pm,cloud9am,cloud3pm,temp9am,temp3pm,raintoday,risk_mm,raintomorrow,year,month,day_of_year
17,27,0,NA,NA,NA,NA,E,E,13,15,79,56,1013.7,1011.1,8,5,18.7,25.3,No,6,Yes,2016,1,25
11.2,29.6,0,NA,NA,E,37,SE,SE,7,19,70,33,1022.3,1019.3,NA,NA,18.7,28.3,No,0,No,2017,3,60
14.1,26.9,0,NA,NA,ENE,35,SSE,ENE,11,20,62,72,1018.9,1016.2,NA,NA,21.6,21.2,No,7.6,Yes,2017,3,61
15.6,27.2,7.6,NA,NA,ESE,50,SSE,ESE,17,37,79,66,1018.9,1017.8,NA,NA,19.4,22.9,Yes,2,Yes,2017,3,62
16.7,25.6,2,NA,NA,E,39,SSE,SE,9,19,97,50,1018,1014.9,NA,NA,17.2,23.2,Yes,3.6,Yes,2017,3,63
12,28.5,3.6,NA,NA,SSE,48,SE,S,9,28,72,34,1012.6,1009.9,NA,NA,18.4,27.3,Yes,0.2,No,2017,3,64
10.6,26.1,0.2,NA,NA,S,44,SE,SSW,17,20,57,32,1015,1013.4,NA,NA,17.1,25.1,No,0,No,2017,3,65
11.7,23.9,0,NA,NA,SE,44,SSE,E,19,28,51,39,1019.2,1017.2,NA,NA,16.5,23,No,0,No,2017,3,66
8.9,21.5,0,NA,NA,NA,NA,SSE,E,15,20,66,55,1019.7,1018.1,NA,NA,15,19.7,No,NA,NA,2017,3,67
5.8,29.6,0,NA,NA,SE,50,SE,SSW,6,26,78,13,1016.5,1012.8,NA,NA,12.7,28.8,No,0,No,2017,3,69
9.1,30.1,0,NA,NA,NW,31,NE,NW,2,15,94,28,1014.7,1010,NA,NA,12.8,28.2,No,0,No,2017,3,70
10.5,32.7,0,NA,NA,NNW,56,SE,NW,4,31,81,16,1009.8,1005.3,NA,NA,16,31.4,No,1.6,Yes,2017,3,71
15,26.9,1.6,NA,NA,SSE,48,SE,E,13,19,76,51,1012,1012.5,NA,NA,17.5,24.6,Yes,1.2,Yes,2017,3,72
12.9,24.1,1.2,NA,NA,E,48,SE,ESE,13,17,62,87,1020.7,1020.5,NA,NA,20.9,20.7,Yes,13,Yes,2017,3,73
17,25.4,13,NA,NA,E,46,SSE,NE,9,26,80,55,1021.8,1018.2,NA,NA,19.2,25.4,Yes,0,No,2017,3,74
17.4,27.7,0,NA,NA,E,37,S,NW,9,11,88,54,1014.5,1010.6,NA,NA,18.4,25.4,No,0.2,No,2017,3,75
14.7,24.3,0.2,NA,NA,ESE,46,S,SE,20,19,75,52,1019.5,1021.4,NA,NA,18.2,23,No,0,No,2017,3,76
13.5,23.5,0,NA,NA,ESE,46,SSE,SE,19,26,70,61,1025.7,1024.5,NA,NA,17.5,22,No,0,No,2017,3,77
14.4,27.5,0,NA,NA,NE,41,SSE,NE,15,22,77,63,1022.1,1018.3,NA,NA,19.4,25.5,No,0.8,No,2017,3,78
14.8,30.4,0.8,NA,NA,NNW,44,NE,W,6,9,88,45,1018.6,1014.5,NA,NA,19.8,28.9,No,6.4,Yes,2017,3,79
18.2,23.7,6.4,NA,NA,W,50,NA,NNW,0,9,93,89,1015.6,1013.4,NA,NA,19.9,20.7,Yes,22.8,Yes,2017,3,80
16.1,27.1,22.8,NA,NA,NW,39,NNE,NW,9,24,95,95,1014.1,1013.7,NA,8,20,20.1,Yes,8.2,Yes,2017,3,81
12.6,19.9,8.2,NA,NA,ESE,30,SSE,ENE,9,15,87,80,1019.3,1017.7,8,8,15.7,18.1,Yes,9,Yes,2017,3,82
14.4,21.6,9,NA,NA,E,31,SSE,ESE,11,17,77,58,1020.7,1018.4,6,8,16.1,20.7,Yes,0,No,2017,3,83
12.2,20.2,0,NA,NA,NW,15,SE,S,9,2,88,79,1016.8,1014,7,8,15.1,17.9,No,0.6,No,2017,3,84
10,28.4,0.6,NA,NA,ENE,26,SE,SW,9,9,86,36,1016.5,1014,NA,NA,15.6,27.9,No,0,No,2017,3,85
12.8,29.9,0,NA,NA,WNW,59,NA,NW,0,30,99,46,1015.9,1010.6,4,NA,16,28.6,No,0.4,No,2017,3,86
15.9,27.3,0.4,NA,NA,NNW,33,N,NNW,9,11,85,41,1013.4,1011.1,3,NA,18,26.5,No,0,No,2017,3,87
8.4,27.5,0,NA,NA,NNW,41,NNW,NW,7,22,99,23,1012.5,1008.4,8,NA,10.9,26.6,No,0,No,2017,3,88
10.8,22.7,0,NA,NA,SSW,48,WSW,SSE,6,20,84,58,1009.1,1007.6,7,8,16.2,19.7,No,7.6,Yes,2017,3,89
7.2,20.2,7.6,NA,NA,NA,NA,S,S,19,9,63,40,1018,1015.3,NA,1,10.6,18.7,Yes,NA,NA,2017,3,90
9.1,20.4,0,NA,NA,ENE,33,SSE,NE,13,13,61,41,1026.8,1024.8,NA,5,15.1,19.5,No,0,No,2017,4,92
4.5,18.4,0,NA,NA,ESE,41,S,ESE,19,22,70,49,1030.5,1028.5,8,6,13,17.7,No,0,No,2017,4,93
5.7,18.7,0,NA,NA,ESE,41,SSE,SE,17,20,64,56,1030.2,1027.8,1,5,14.2,17.8,No,0,No,2017,4,94
3.7,19.2,0,NA,NA,E,28,SSE,NE,9,15,78,51,1028.1,1023.5,8,8,12.7,18.1,No,0,No,2017,4,95
4.1,21.3,0,NA,NA,NE,26,SW,NNW,6,15,73,34,1026.9,1023.4,NA,1,13.6,21,No,0,No,2017,4,96
3.3,21.4,0,NA,NA,NNE,28,SE,NE,7,15,73,35,1028.9,1025.1,NA,NA,13.8,20.5,No,0,No,2017,4,97
5,22.5,0,NA,NA,W,30,SW,NW,4,15,71,40,1026.5,1020.5,NA,NA,13.8,21.1,No,0.6,No,2017,4,98
6.8,18.7,0.6,NA,NA,NNW,44,WSW,WNW,9,28,85,90,1015,1006.2,8,8,13.5,13.8,No,13,Yes,2017,4,99
5.8,15,13,NA,NA,NNW,43,NW,WNW,19,7,77,57,1006.9,1009.2,8,8,9.1,13.8,Yes,1.6,Yes,2017,4,100
5.9,19.9,1.6,NA,NA,S,43,S,SSE,24,20,59,49,1019.9,1019.2,NA,7,14.5,18.5,Yes,0,No,2017,4,101
5.3,20.8,0,NA,NA,E,35,S,NNE,13,11,69,58,1025,1022.3,NA,6,14.3,18.3,No,0.2,No,2017,4,102
4.7,19.7,0.2,NA,NA,NNW,22,SW,NW,4,11,79,57,1025.1,1021,5,4,12.2,18.7,No,0,No,2017,4,103
2.1,22.5,0,NA,NA,W,35,ENE,NW,4,17,80,38,1023.7,1018.8,NA,NA,10,22,No,0.2,No,2017,4,104
5.5,20,0.2,NA,NA,N,26,SSE,NNW,6,19,82,43,1021.8,1018.1,8,NA,10.8,19.2,No,0,No,2017,4,105
1.1,20.9,0,NA,NA,WSW,28,SSW,W,7,15,77,41,1020.8,1018.4,NA,6,10.3,20.2,No,0,No,2017,4,106
6.3,22.5,0,NA,NA,NNW,26,NA,NW,0,13,79,42,1024.4,1021.2,NA,NA,13.5,22.5,No,0,No,2017,4,107
10.1,24.5,0,NA,NA,N,46,S,SSE,7,7,83,28,1027.4,1024.8,6,NA,14.8,23.4,No,4,Yes,2017,4,108
9.2,21.5,4,NA,NA,ENE,31,SW,ENE,2,20,81,50,1032.1,1028.4,NA,NA,14.6,20.5,Yes,0,No,2017,4,109
6.6,22.7,0,NA,NA,NW,20,ESE,NW,9,9,97,44,1031.2,1026.4,8,NA,12.9,22.1,No,0,No,2017,4,110
7.4,19.9,0,NA,NA,W,24,SSW,WNW,2,15,82,57,1028.1,1024.9,8,6,13.3,19,No,0,No,2017,4,111
11.2,21.5,0,NA,NA,WNW,24,S,WNW,9,11,87,49,1026.7,1022.6,8,NA,14.1,20.9,No,0,No,2017,4,112
4.7,22.6,0,NA,NA,W,20,N,WSW,6,9,79,36,1025.3,1021.3,NA,NA,13.1,22.1,No,0,No,2017,4,113
8.2,22.4,0,NA,NA,NW,26,S,WNW,6,13,99,48,1023.4,1018,8,4,11.7,21.5,No,2.2,Yes,2017,4,114
10.6,17.2,2.2,NA,NA,NNW,54,NNE,NW,6,33,90,87,1011.8,1007,8,8,15.4,16.6,Yes,5.8,Yes,2017,4,115
11,13.5,5.8,NA,NA,WNW,37,WNW,NW,20,9,84,74,1005.8,1005.2,7,8,11.8,12.5,Yes,4,Yes,2017,4,116
2.7,13.9,4,NA,NA,S,43,S,S,26,22,62,49,1016.9,1016.1,NA,NA,8.9,13.8,Yes,0,No,2017,4,117
-1.8,16.5,0,NA,NA,WNW,28,NA,NNW,0,11,68,43,1023.5,1020.7,NA,NA,7.4,16,No,0,No,2017,4,118
-1.4,17.1,0,NA,NA,N,22,N,NW,6,13,99,52,1022.2,1019.3,8,NA,4.5,16.5,No,0,No,2017,4,119
3.1,18.9,0,NA,NA,NW,19,W,NNE,2,11,87,47,1023.6,1020.4,NA,NA,10.3,18.5,No,0,No,2017,4,120
1.5,19.9,0,NA,NA,NNW,48,NA,NW,0,24,90,52,1018.4,1015.5,2,2,8.5,18.6,No,0,No,2017,5,121
5.2,16,0,NA,NA,NW,37,NA,NW,0,24,80,65,1018.7,1017.8,4,8,10.9,14.7,No,0,No,2017,5,122
0.6,16.7,0,NA,NA,SE,31,SSE,ENE,20,13,62,43,1029.3,1027.6,NA,7,8,14.3,No,0,No,2017,5,123
-0.1,17.6,0,NA,NA,ENE,24,SSE,NNE,6,11,73,46,1032.8,1029.3,NA,3,7.9,16.2,No,0,No,2017,5,124
2.3,19.1,0,NA,NA,NNW,30,NA,NNW,0,19,92,51,1032,1027.7,6,2,9.4,17.6,No,0.2,No,2017,5,125
1.8,17.3,0.2,NA,NA,NNW,43,SSW,NW,7,26,98,70,1025.5,1021.6,7,5,7.9,16.8,No,0,No,2017,5,126
4.2,15.2,0,NA,NA,NW,39,WNW,N,17,20,45,46,1025.5,1024.3,NA,NA,10.4,14.2,No,0,No,2017,5,127
-4.4,15.2,0,NA,NA,S,31,SSE,ESE,6,13,64,45,1029.4,1026.3,NA,4,7.6,13.7,No,0,No,2017,5,128
-1,17.7,0,NA,NA,S,17,ESE,SE,6,6,68,33,1028.5,1024.4,NA,NA,9.2,16.9,No,0,No,2017,5,129
-2,18.5,0,NA,NA,SW,17,ESE,NW,6,4,81,39,1026.8,1022.8,NA,NA,7.1,17.2,No,0,No,2017,5,130
-1.7,18.8,0,NA,NA,WNW,20,NA,WNW,0,9,76,37,1026.2,1023.7,NA,NA,6.8,17.3,No,0,No,2017,5,131
-0.6,16.2,0,NA,NA,NNW,15,SSE,W,9,7,91,52,1029.1,1024.8,8,8,5.8,15.8,No,0,No,2017,5,132
3.4,18.9,0,NA,NA,ESE,19,NA,NNE,0,9,85,38,1025.5,1022.1,1,NA,9.2,18.6,No,0,No,2017,5,133
7,15.9,0,NA,NA,NW,30,SE,SE,11,11,81,82,1023.8,1020.7,8,8,12.7,13.3,No,0.6,No,2017,5,134
3.3,17.1,0.6,NA,NA,SSW,35,NA,S,0,22,99,45,1019.9,1016.3,1,NA,7.4,16.5,No,0,No,2017,5,135
0.3,16.8,0,NA,NA,S,28,N,W,4,9,77,48,1019.6,1017.3,NA,NA,7.9,16.4,No,0,No,2017,5,136
-1,16.8,0,NA,NA,SW,19,N,WSW,7,9,96,49,1023.9,1021.4,NA,NA,4.7,16.1,No,0,No,2017,5,137
4.6,19.1,0,NA,NA,ESE,30,NA,ENE,0,19,79,51,1027.7,1024.7,1,NA,11.4,18.3,No,0,No,2017,5,138
9.8,15.9,0,NA,NA,E,37,E,E,13,9,78,87,1026,1021.3,7,8,13.9,14.6,No,31.2,Yes,2017,5,139
8.8,17.8,31.2,NA,NA,SE,33,N,NW,4,17,93,63,1019.8,1017.2,5,1,11.3,16.3,Yes,0.2,No,2017,5,140
0.7,17.2,0.2,NA,NA,NW,26,NA,N,0,11,99,48,1023.2,1020.9,4,NA,5.6,16.3,No,0,No,2017,5,141
0.2,18.1,0,NA,NA,W,17,SSE,WSW,6,11,87,44,1026.1,1022.1,NA,NA,7.3,17.6,No,0,No,2017,5,142
1.1,17.6,0,NA,NA,NW,39,NA,N,0,26,99,63,1023.4,1018.1,8,NA,5.6,16.2,No,1.8,Yes,2017,5,143
5.5,15.9,1.8,NA,NA,WNW,50,NNW,WNW,19,30,84,55,1015.8,1015,NA,NA,12.6,14.3,Yes,0,No,2017,5,144
0.8,12.5,0,NA,NA,NW,20,SE,WSW,9,13,99,77,1022.6,1020,8,NA,4.4,11.5,No,0,No,2017,5,145
0.4,16,0,NA,NA,NNW,17,ENE,NNW,4,11,99,47,1023.9,1021,8,NA,4.5,15.7,No,0,No,2017,5,146
0.7,16,0,NA,NA,NW,30,NA,NW,0,15,98,59,1022.6,1017.9,7,NA,8.4,15.2,No,0.2,No,2017,5,147
0,14.3,0.2,NA,NA,NW,61,NNW,NW,26,33,80,65,1011.6,1009,7,6,10.7,12.3,No,0,No,2017,5,148
3.3,11.7,0,NA,NA,WNW,39,NW,WNW,22,24,64,50,1018,1019,NA,NA,7,10.4,No,0,No,2017,5,149
-4.5,12.6,0,NA,NA,NW,43,E,NW,7,31,87,63,1023.1,1021.4,NA,1,2,10.9,No,0,No,2017,5,150
-0.7,11,0,NA,NA,S,50,S,S,17,33,59,44,1028.2,1027.9,NA,NA,6.3,10.1,No,0,No,2017,5,151
-4.2,13,0,NA,NA,SSE,33,N,NW,6,9,70,39,1034.9,1033,NA,NA,5.4,12.4,No,0,No,2017,6,152
-5.1,12.9,0,NA,NA,SSW,35,NA,SSE,0,17,86,48,1035.9,1033.1,NA,NA,2.7,12,No,0,No,2017,6,153
-4.2,15.4,0,NA,NA,W,19,NA,NNW,0,13,82,51,1033.9,1030.6,NA,1,5.4,14.5,No,0.2,No,2017,6,154
-3.3,13.9,0.2,NA,NA,NNW,20,N,NW,4,13,99,50,1030.1,1025.6,8,NA,1.2,13.3,No,0,No,2017,6,155
-3.8,12.7,0,NA,NA,NNW,24,NA,NNW,0,15,96,55,1026.8,1022.8,NA,NA,1.4,12.5,No,0.2,No,2017,6,156
-3.2,12.8,0.2,NA,NA,SSE,56,S,S,7,22,84,54,1021.6,1020.8,8,8,5.6,10.1,No,0,No,2017,6,157
5.6,12.6,0,NA,NA,S,56,S,S,31,35,68,60,1026,1025.6,NA,8,8.3,12.2,No,0,No,2017,6,158
5.7,17.2,0,NA,NA,SSE,22,SSE,NW,9,11,78,51,1028.3,1025.4,6,NA,10.2,16.4,No,0.4,No,2017,6,159
5.5,13.5,0.4,NA,NA,SE,33,ESE,SE,6,17,85,68,1029.8,1030.2,1,8,9.9,12,No,0,No,2017,6,160
5.1,14.1,0,NA,NA,SSE,30,SSE,SE,13,7,77,64,1035,1032.9,1,7,10.2,12.9,No,0,No,2017,6,161
-0.1,16,0,NA,NA,E,17,SSE,WSW,7,7,99,63,1031.8,1026.8,8,NA,4.4,15.3,No,0.2,No,2017,6,162
-1.7,15.2,0.2,NA,NA,W,15,NA,W,0,7,99,57,1028.4,1025.5,8,1,4.2,14.3,No,0,No,2017,6,163
-3,15.7,0,NA,NA,W,17,NNW,WSW,2,6,88,53,1032.6,1030.5,NA,NA,3.6,15.3,No,0.2,No,2017,6,164
-3.1,15.3,0.2,NA,NA,NNW,20,SSE,NNW,6,15,99,57,1033.9,1029.9,8,NA,2.2,14.8,No,0.2,No,2017,6,165
-2.8,9.9,0.2,NA,NA,NNW,11,WSW,SW,7,9,99,71,1029.9,1027,8,8,2.5,9.5,No,0.2,No,2017,6,166
-2,11.5,0.2,NA,NA,SW,11,SSW,W,6,7,99,70,1027.9,1025.2,8,8,3,11.2,No,0,No,2017,6,167
2.9,13,0,NA,NA,NNW,13,SE,SSW,7,6,89,71,1026.2,1023.8,8,8,9.2,12.8,No,0,No,2017,6,168
0.8,15,0,NA,NA,SSE,33,ESE,SSW,9,13,80,41,1029.6,1028.3,NA,NA,7.3,14.7,No,0,No,2017,6,169
-3.6,15.7,0,NA,NA,NW,15,NA,NW,0,7,96,44,1033.7,1030.1,NA,NA,2.2,15.5,No,0,No,2017,6,170
-2.9,13.3,0,NA,NA,NW,24,SSE,WSW,6,11,99,69,1031.3,1026.6,7,NA,3.3,12.9,No,0.2,No,2017,6,171
-2.4,14.7,0.2,NA,NA,WSW,15,S,SW,6,11,99,50,1029.2,1026.5,2,NA,0.1,14.5,No,0,No,2017,6,172
-0.4,13.9,0,NA,NA,NW,37,NNW,NNW,2,22,99,56,1029.9,1025.6,7,NA,4,13.3,No,0.4,No,2017,6,173
-2.9,13.3,0.4,NA,NA,NNW,35,N,NNW,7,22,99,54,1022.2,1016.6,8,NA,0.1,12.4,No,0,No,2017,6,174
0.1,14.4,0,NA,NA,NW,48,N,NW,20,28,68,45,1017.5,1016.2,NA,NA,9.1,13,No,0,No,2017,6,175
-4.3,14.5,0,NA,NA,WNW,54,SE,WNW,9,28,81,49,1018.9,1016.5,NA,NA,2.3,12,No,0,No,2017,6,176
-3.2,13.8,0,NA,NA,NNW,28,SE,N,9,13,90,50,1023.2,1022.5,1,1,4.8,12.8,No,0,No,2017,6,177
-4.1,11.3,0,NA,NA,NNW,17,NA,NNW,0,9,94,62,1028,1024.5,NA,8,2.3,10.5,No,0,No,2017,6,178
2.1,12.4,0,NA,NA,N,30,S,NNW,2,20,97,59,1024.1,1021.8,7,5,5.8,11.7,No,0.2,No,2017,6,179
-4.1,10.6,0.2,NA,NA,NW,24,N,WNW,7,15,99,65,1023.7,1020.2,8,1,-0.3,9.8,No,0,No,2017,6,180
-4.3,11.5,0,NA,NA,S,28,NA,W,0,15,89,35,1027,1026,NA,NA,1.8,10.6,No,0,No,2017,6,181
-8.7,12.1,0,NA,NA,S,24,N,N,2,6,81,37,1032.3,1029.1,NA,NA,-0.5,11.7,No,0,No,2017,7,182
-8.2,13.8,0,NA,NA,NNW,19,WNW,NNW,6,11,87,26,1029.1,1024,NA,NA,-0.3,13.5,No,0,No,2017,7,183
-7.1,10.6,0,NA,NA,NW,33,NNW,SW,9,7,81,64,1021.8,1015.3,8,8,-1.1,8.9,No,0,No,2017,7,184
-1.1,13.9,0,NA,NA,NW,57,NNW,NW,30,33,63,67,1013.9,1012.3,NA,5,9.1,10.7,No,0,No,2017,7,185
6.6,13.3,0,NA,NA,NNW,41,NNW,WNW,31,17,82,77,1014.4,1012.4,2,6,8.9,9.8,No,1.6,Yes,2017,7,186
-2.3,12.7,1.6,NA,NA,NW,35,SE,WNW,7,24,91,45,1019,1015.6,NA,NA,4.9,11.8,Yes,0.6,No,2017,7,187
-2.6,12.3,0.6,NA,NA,NW,44,NA,WNW,0,26,99,46,1013.7,1011,8,7,2.1,11,No,0,No,2017,7,188
-5.1,11.8,0,NA,NA,NW,35,SW,NW,6,19,99,66,1016.9,1016.1,NA,7,2.3,10.4,No,0.2,No,2017,7,189
2.3,11.6,0.2,NA,NA,WNW,39,NNW,WNW,19,22,83,66,1021.5,1019.8,8,8,6.6,9.3,No,0,No,2017,7,190
-3.5,12.2,0,NA,NA,NW,31,SE,NW,6,24,96,51,1027.9,1025.8,8,NA,1.7,11.1,No,0,No,2017,7,191
-6,13.3,0,NA,NA,W,20,N,W,6,13,99,46,1033.2,1031.7,4,4,-1.4,12.7,No,0,No,2017,7,192
-3.6,12.3,0,NA,NA,SE,24,SE,N,13,6,88,47,1036.6,1032.3,NA,NA,2.3,11.3,No,0.2,No,2017,7,193
-5.8,12.7,0.2,NA,NA,NW,33,NNW,NW,2,22,99,51,1030,1024.7,8,NA,-0.3,11.7,No,0,No,2017,7,194
-2.2,14,0,NA,NA,NNW,48,NNW,NW,7,33,80,61,1019.7,1016.2,NA,8,8.2,11.4,No,0.6,No,2017,7,195
-2.5,10.8,0.6,NA,NA,WNW,31,SSW,WNW,2,22,99,49,1020.4,1019.5,7,8,5.1,9.9,No,0,No,2017,7,196
-7,10.5,0,NA,NA,N,26,SW,N,4,13,88,43,1024.9,1021.3,NA,NA,-0.4,10.1,No,0,No,2017,7,197
-5.5,13.7,0,NA,NA,NE,41,NA,NW,0,28,93,55,1021.3,1017.3,6,1,-0.6,12.1,No,4.2,Yes,2017,7,198
-0.6,13.6,4.2,NA,NA,NW,57,N,NW,17,26,80,71,1014.1,1010.7,NA,2,8.8,10.3,Yes,2.2,Yes,2017,7,199
4.1,13,2.2,NA,NA,WNW,44,NW,WNW,22,31,82,52,1009.1,1009.4,2,8,7.1,12.2,Yes,0,No,2017,7,200
-1.2,10.8,0,NA,NA,NW,44,WNW,WNW,22,31,70,53,1014.9,1014,NA,NA,6.1,9,No,0,No,2017,7,201
-4,12.1,0,NA,NA,S,35,NNW,WNW,6,11,76,48,1023.9,1022.4,NA,NA,3.5,11.5,No,0,No,2017,7,202
-7.5,12.8,0,NA,NA,NNW,33,NNE,NNW,2,26,99,42,1025,1020.5,8,NA,-1.6,11.9,No,0,No,2017,7,203
-1.6,16.2,0,NA,NA,NW,52,NNW,WNW,22,35,52,39,1019.3,1014.1,NA,NA,7.8,14.7,No,0,No,2017,7,204
3.4,14.5,0,NA,NA,WNW,41,NW,WNW,30,28,70,47,1021,1019.5,NA,NA,9.1,13.2,No,0,No,2017,7,205
2.9,14.7,0,NA,NA,WNW,44,NNW,NNW,24,28,85,52,1023.9,1019.9,4,NA,8,14.1,No,0.2,No,2017,7,206
7.6,13.7,0.2,NA,NA,WNW,50,WNW,WNW,28,26,65,48,1018.1,1018.7,1,3,10.3,12.5,No,0,No,2017,7,207
-3.9,12.3,0,NA,NA,N,28,W,N,4,15,99,50,1027.4,1022.5,8,NA,1,11.9,No,1.8,Yes,2017,7,208
0.2,14.2,1.8,NA,NA,WNW,44,WNW,WNW,22,28,69,45,1017.5,1018.1,1,NA,8.2,13,Yes,0,No,2017,7,209
-5.5,14.4,0,NA,NA,N,33,NA,N,0,22,99,37,1023,1017.3,8,NA,0.8,13.8,No,0,No,2017,7,210
0.8,17.9,0,NA,NA,NW,48,NW,NW,11,20,42,64,1015.9,1014.6,7,8,12.8,12.8,No,5.4,Yes,2017,7,211
NA,8.8,5.4,NA,NA,NNW,28,N,W,7,9,99,94,1020.1,1017.1,NA,8,8.5,8.5,Yes,13.4,Yes,2017,7,212
-0.7,13.1,13.4,NA,NA,WNW,17,NNE,SSW,2,7,99,53,1026.4,1024.4,8,NA,0.8,12.3,Yes,0,No,2017,8,213
-2.3,13.8,0,NA,NA,E,28,SE,SE,13,11,80,39,1027.3,1022.1,NA,NA,4.4,13.2,No,0,No,2017,8,214
-1.7,12.4,0,NA,NA,ENE,41,ESE,E,11,26,86,71,1020.9,1012.5,7,8,4.6,11.2,No,17.8,Yes,2017,8,215
4.6,9.5,17.8,NA,NA,WNW,50,NNW,WNW,24,31,94,69,1009.7,1009.2,8,1,6.8,8.5,Yes,1.4,Yes,2017,8,216
5,10.8,1.4,NA,NA,NW,59,NW,NW,30,33,79,57,1013.1,1011.9,8,5,6.6,10.2,Yes,0,No,2017,8,217
4.6,13.8,0,NA,NA,NW,67,NW,NNW,26,37,65,48,1013.2,1008.5,NA,8,8.6,12.6,No,3,Yes,2017,8,218
4.6,10,3,NA,NA,NW,63,NNW,NNW,35,28,87,88,1008.9,1009,8,8,5.7,5.5,Yes,2.2,Yes,2017,8,219
1.5,13.1,2.2,NA,NA,WNW,44,NW,W,9,31,71,48,1019.1,1018.5,NA,NA,6.2,11.1,Yes,0,No,2017,8,220
3.5,16.1,0,NA,NA,N,33,NW,N,20,22,72,53,1024.1,1020.8,NA,NA,8.9,14.7,No,0,No,2017,8,221
0.1,16.6,0,NA,NA,NNW,54,W,NNW,4,35,84,46,1020.1,1014.2,NA,NA,9.4,15.4,No,0,No,2017,8,222
8.3,15.9,0,NA,NA,WNW,57,NW,WNW,20,31,48,39,1015.7,1015.6,6,NA,12.1,14.3,No,0,No,2017,8,223
5.6,15.1,0,NA,NA,NW,56,WNW,NW,22,33,53,54,1019.6,1019.1,NA,NA,11,13.7,No,0,No,2017,8,224
1.6,16.4,0,NA,NA,NW,37,SE,NW,13,24,90,43,1024.7,1021,6,NA,6.2,15.6,No,0,No,2017,8,225
-0.4,19.2,0,NA,NA,NW,37,ESE,W,2,28,75,35,1021.7,1016.3,NA,NA,6.6,18.4,No,0,No,2017,8,226
0.5,17.6,0,NA,NA,NNW,57,SSW,NNW,7,20,89,63,1015.1,1008.7,8,8,6.5,16,No,5.2,Yes,2017,8,227
6.4,13.9,5.2,NA,NA,WNW,59,WNW,WNW,17,33,88,49,1001.4,1004.5,8,1,10,11.7,Yes,0,No,2017,8,228
5.6,14.9,0,NA,NA,WNW,76,NW,WNW,33,46,64,42,1009.1,1005.3,4,3,10.1,14.2,No,3.6,Yes,2017,8,229
3.8,9.7,3.6,NA,NA,W,65,WNW,WNW,37,37,70,64,1008.8,1009.4,NA,NA,6.6,7.9,Yes,0,No,2017,8,230
-3.1,11.2,0,NA,NA,SSE,44,SSW,S,9,28,57,34,1020,1020.6,NA,1,6.3,10.4,No,0.2,No,2017,8,231
-3,13.2,0.2,NA,NA,S,24,SE,N,9,11,63,34,1025.9,1021.5,NA,NA,5.1,12.8,No,0,No,2017,8,232
1.6,13.1,0,NA,NA,NNW,35,SSW,NW,7,24,87,51,1019,1016.2,8,7,5.5,10.2,No,0,No,2017,8,233
-2.7,16.5,0,NA,NA,NW,26,NA,N,0,11,78,32,1021,1018.6,NA,NA,5.3,16.2,No,0,No,2017,8,234
-3.2,16.3,0,NA,NA,NW,35,NA,WNW,0,20,81,37,1021.5,1017.8,NA,NA,4.5,15.4,No,0,No,2017,8,235
-2.6,14,0,NA,NA,SSW,30,ENE,S,2,15,81,43,1020.1,1018.5,8,5,3.9,13.2,No,0,No,2017,8,236
-5.1,14.8,0,NA,NA,NE,24,NA,N,0,9,73,28,1027.4,1024.4,NA,NA,5.8,14,No,0,No,2017,8,237
-3,15.7,0,NA,NA,NW,35,NNW,NNW,7,22,95,36,1025.9,1020.9,8,NA,3.6,15.6,No,0,No,2017,8,238
-2.7,10.7,0,NA,NA,S,48,SSW,SSE,9,22,67,79,1017.3,1016.8,4,8,5.8,4.3,No,2.4,Yes,2017,8,239
-2.4,12.4,2.4,NA,NA,S,39,S,SSW,30,15,58,32,1021.9,1019.9,NA,NA,6,12,Yes,0,No,2017,8,240
-2.1,13,0,NA,NA,WNW,37,S,NNW,7,20,66,40,1023.8,1020.5,NA,1,5.4,12.4,No,0,No,2017,8,241
-5.3,15,0,NA,NA,NW,35,NNW,WNW,6,15,74,38,1024.4,1022.2,NA,NA,3.6,14.1,No,0,No,2017,8,242
-1.2,13.8,0,NA,NA,S,39,SE,SSW,17,20,58,37,1030.7,1026.6,NA,NA,6.1,12.9,No,0,No,2017,8,243
-4.7,15,0,NA,NA,NW,28,SSE,NW,6,13,71,36,1027.7,1021.5,NA,NA,4.7,14.2,No,0,No,2017,9,244
-3.9,18,0,NA,NA,NW,39,NA,NW,0,19,76,34,1022.4,1018.7,NA,3,5.1,17.7,No,0,No,2017,9,245
1,23.5,0,NA,NA,NW,69,N,NNW,9,33,76,26,1012.4,1003.7,8,4,8.7,21.7,No,0,No,2017,9,246
5.5,12.8,0,NA,NA,NW,72,NW,W,33,26,55,76,1009,1007.4,NA,7,10.5,7.6,No,1.6,Yes,2017,9,247
2.4,9.6,1.6,NA,NA,NW,65,WNW,NW,37,43,73,62,1010.3,1009.6,8,8,5.6,7.6,Yes,2.8,Yes,2017,9,248
3.4,10,2.8,NA,NA,WNW,44,NW,NW,30,24,64,61,1014,1014.8,1,8,7.1,8.8,Yes,0.6,No,2017,9,249
4.8,13,0.6,NA,NA,W,46,WNW,WNW,20,33,67,50,1019.1,1017.4,8,1,9.6,11.1,No,0,No,2017,9,250
